Date,Day,Exercise,Type,Set,Weight,Reps,Volume,LLTB,Core,PDT,GHQC,date,Break Time,Tempo
01-Jun-2021,Tuesday,Deadlift,Speed,1.0,100.0,10.0,1000.0,300.0,100.0,0.0,600.0,2021-06-01,120,
01-Jun-2021,Tuesday,Deadlift,Speed,2.0,100.0,10.0,1000.0,300.0,100.0,0.0,600.0,2021-06-01,90,
01-Jun-2021,Tuesday,Deadlift,Speed,3.0,100.0,10.0,1000.0,300.0,100.0,0.0,600.0,2021-06-01,90,
01-Jun-2021,Tuesday,Deadlift,Speed,4.0,100.0,10.0,1000.0,300.0,100.0,0.0,600.0,2021-06-01,90,
01-Jun-2021,Tuesday,Deadlift,Speed,5.0,100.0,10.0,1000.0,300.0,100.0,0.0,600.0,2021-06-01,30,
02-Jun-2021,Wednesday,Bench Press,Strength,1.0,60.0,5.0,300.0,0.0,30.0,270.0,0.0,2021-06-02,30,
02-Jun-2021,Wednesday,Bench Press,Strength,2.0,70.0,5.0,350.0,0.0,35.0,315.0,0.0,2021-06-02,90,
02-Jun-2021,Wednesday,Bench Press,Strength,3.0,80.0,15.0,1200.0,0.0,120.0,1080.0,0.0,2021-06-02,90,
02-Jun-2021,Wednesday,Bench Press,Strength,4.0,90.0,5.0,450.0,0.0,45.0,405.0,0.0,2021-06-02,90,
02-Jun-2021,Wednesday,Bench Press,Strength,5.0,95.0,6.0,570.0,0.0,57.0,513.0,0.0,2021-06-02,150,
02-Jun-2021,Wednesday,Shoulder Press,Strength,1.0,30.0,10.0,300.0,30.0,0.0,270.0,0.0,2021-06-02,120,
02-Jun-2021,Wednesday,Shoulder Press,Strength,2.0,40.0,10.0,400.0,40.0,0.0,360.0,0.0,2021-06-02,120,
02-Jun-2021,Wednesday,Shoulder Press,Strength,3.0,40.0,10.0,400.0,40.0,0.0,360.0,0.0,2021-06-02,120,
02-Jun-2021,Wednesday,Shoulder Press,Strength,4.0,40.0,10.0,400.0,40.0,0.0,360.0,0.0,2021-06-02,150,
02-Jun-2021,Wednesday,Shoulder Press,Strength,5.0,40.0,10.0,400.0,40.0,0.0,360.0,0.0,2021-06-02,90,
02-Jun-2021,Wednesday,Barbell Row,Speed,1.0,40.0,10.0,400.0,360.0,0.0,0.0,40.0,2021-06-02,30,
02-Jun-2021,Wednesday,Barbell Row,Speed,2.0,40.0,10.0,400.0,360.0,0.0,0.0,40.0,2021-06-02,120,
02-Jun-2021,Wednesday,Barbell Row,Speed,3.0,40.0,10.0,400.0,360.0,0.0,0.0,40.0,2021-06-02,120,
02-Jun-2021,Wednesday,Barbell Row,Speed,4.0,40.0,10.0,400.0,360.0,0.0,0.0,40.0,2021-06-02,120,
02-Jun-2021,Wednesday,Barbell Row,Speed,5.0,40.0,10.0,400.0,360.0,0.0,0.0,40.0,2021-06-02,150,
03-Jun-2021,Thursday,Squat,Speed,1.0,35.0,10.0,350.0,35.0,35.0,0.0,280.0,2021-06-03,120,
03-Jun-2021,Thursday,Squat,Speed,2.0,45.0,8.0,360.0,36.0,36.0,0.0,288.0,2021-06-03,30,
03-Jun-2021,Thursday,Squat,Speed,3.0,50.0,6.0,300.0,30.0,30.0,0.0,240.0,2021-06-03,90,
03-Jun-2021,Thursday,Deadlift,Speed,1.0,50.0,10.0,500.0,150.0,50.0,0.0,300.0,2021-06-03,120,
03-Jun-2021,Thursday,Deadlift,Speed,2.0,50.0,10.0,500.0,150.0,50.0,0.0,300.0,2021-06-03,90,
03-Jun-2021,Thursday,Deadlift,Speed,3.0,50.0,10.0,500.0,150.0,50.0,0.0,300.0,2021-06-03,90,
03-Jun-2021,Thursday,Deadlift,Speed,4.0,50.0,10.0,500.0,150.0,50.0,0.0,300.0,2021-06-03,150,
03-Jun-2021,Thursday,Deadlift,Speed,5.0,50.0,10.0,500.0,150.0,50.0,0.0,300.0,2021-06-03,90,
04-Jun-2021,Friday,Shoulder Press,Speed,1.0,35.0,10.0,350.0,35.0,0.0,315.0,0.0,2021-06-04,90,
04-Jun-2021,Friday,Shoulder Press,Speed,2.0,40.0,8.0,320.0,32.0,0.0,288.0,0.0,2021-06-04,90,
04-Jun-2021,Friday,Shoulder Press,Speed,3.0,50.0,6.0,300.0,30.0,0.0,270.0,0.0,2021-06-04,150,
04-Jun-2021,Friday,Bench Press,Speed,1.0,60.0,10.0,600.0,0.0,60.0,540.0,0.0,2021-06-04,90,
04-Jun-2021,Friday,Bench Press,Speed,2.0,60.0,10.0,600.0,0.0,60.0,540.0,0.0,2021-06-04,60,
04-Jun-2021,Friday,Bench Press,Speed,3.0,60.0,10.0,600.0,0.0,60.0,540.0,0.0,2021-06-04,90,
04-Jun-2021,Friday,Bench Press,Speed,4.0,60.0,10.0,600.0,0.0,60.0,540.0,0.0,2021-06-04,120,
04-Jun-2021,Friday,Bench Press,Speed,5.0,60.0,10.0,600.0,0.0,60.0,540.0,0.0,2021-06-04,60,
04-Jun-2021,Friday,Barbell Row,Strength,1.0,70.0,10.0,700.0,630.0,0.0,0.0,70.0,2021-06-04,60,
04-Jun-2021,Friday,Barbell Row,Strength,2.0,70.0,10.0,700.0,630.0,0.0,0.0,70.0,2021-06-04,60,
04-Jun-2021,Friday,Barbell Row,Strength,3.0,70.0,10.0,700.0,630.0,0.0,0.0,70.0,2021-06-04,120,
04-Jun-2021,Friday,Barbell Row,Strength,4.0,70.0,10.0,700.0,630.0,0.0,0.0,70.0,2021-06-04,90,
04-Jun-2021,Friday,Barbell Row,Strength,5.0,70.0,10.0,700.0,630.0,0.0,0.0,70.0,2021-06-04,60,
05-Jun-2021,Saturday,Shoulder Press,Strength,1.0,50.0,5.0,250.0,25.0,0.0,225.0,0.0,2021-06-05,90,
05-Jun-2021,Saturday,Shoulder Press,Strength,2.0,60.0,5.0,300.0,30.0,0.0,270.0,0.0,2021-06-05,90,
05-Jun-2021,Saturday,Shoulder Press,Strength,3.0,70.0,5.0,350.0,35.0,0.0,315.0,0.0,2021-06-05,120,
05-Jun-2021,Saturday,Shoulder Press,Strength,4.0,80.0,5.0,400.0,40.0,0.0,360.0,0.0,2021-06-05,150,
05-Jun-2021,Saturday,Bench Press,Strength,1.0,75.0,10.0,750.0,0.0,75.0,675.0,0.0,2021-06-05,60,
05-Jun-2021,Saturday,Bench Press,Strength,2.0,75.0,10.0,750.0,0.0,75.0,675.0,0.0,2021-06-05,120,
05-Jun-2021,Saturday,Bench Press,Strength,3.0,75.0,10.0,750.0,0.0,75.0,675.0,0.0,2021-06-05,120,
